date,region,mode,trips,lat,lon,methodology_note,baseline_2019,index_2019
2023-12-01,Northern Beaches,Ferry,40275,-33.714,151.297,stable,50181.083333333336,80.3
2024-01-01,Northern Beaches,Ferry,47183,-33.714,151.297,stable,50181.083333333336,94.0
2024-02-01,Northern Beaches,Ferry,45193,-33.714,151.297,stable,50181.083333333336,90.1
2024-03-01,Northern Beaches,Ferry,50368,-33.714,151.297,stable,50181.083333333336,100.4
2024-04-01,Northern Beaches,Ferry,49027,-33.714,151.297,stable,50181.083333333336,97.7
2024-05-01,Northern Beaches,Ferry,46347,-33.714,151.297,stable,50181.083333333336,92.4
2024-06-01,Northern Beaches,Ferry,46698,-33.714,151.297,stable,50181.083333333336,93.1
2024-07-01,Northern Beaches,Ferry,45543,-33.714,151.297,stable,50181.083333333336,90.8
2024-08-01,Northern Beaches,Ferry,44023,-33.714,151.297,stable,50181.083333333336,87.7
2024-09-01,Northern Beaches,Ferry,39219,-33.714,151.297,stable,50181.083333333336,78.2
2024-10-01,Northern Beaches,Ferry,41509,-33.714,151.297,stable,50181.083333333336,82.7
2024-11-01,Northern Beaches,Ferry,41447,-33.714,151.297,stable,50181.083333333336,82.6
2024-12-01,Northern Beaches,Ferry,44842,-33.714,151.297,stable,50181.083333333336,89.4
2025-01-01,Northern Beaches,Ferry,46300,-33.714,151.297,stable,50181.083333333336,92.3
2025-02-01,Northern Beaches,Ferry,51193,-33.714,151.297,stable,50181.083333333336,102.0
2025-03-01,Northern Beaches,Ferry,51465,-33.714,151.297,stable,50181.083333333336,102.6
2025-04-01,Northern Beaches,Ferry,50412,-33.714,151.297,stable,50181.083333333336,100.5
2025-05-01,Northern Beaches,Ferry,51645,-33.714,151.297,stable,50181.083333333336,102.9
2025-06-01,Northern Beaches,Ferry,50137,-33.714,151.297,stable,50181.083333333336,99.9
2025-07-01,Northern Beaches,Ferry,48533,-33.714,151.297,stable,50181.083333333336,96.7
2025-08-01,Northern Beaches,Ferry,46828,-33.714,151.297,stable,50181.083333333336,93.3
2025-09-01,Northern Beaches,Ferry,45072,-33.714,151.297,stable,50181.083333333336,89.8
2025-10-01,Northern Beaches,Ferry,45493,-33.714,151.297,stable,50181.083333333336,90.7
2025-11-01,Northern Beaches,Ferry,44908,-33.714,151.297,stable,50181.083333333336,89.5
2025-12-01,Northern Beaches,Ferry,47827,-33.714,151.297,stable,50181.083333333336,95.3
2019-01-01,Northern Beaches,Light rail,67159,-33.714,151.297,stable,65784.5,102.1
2019-02-01,Northern Beaches,Light rail,67066,-33.714,151.297,stable,65784.5,101.9
2019-03-01,Northern Beaches,Light rail,70071,-33.714,151.297,stable,65784.5,106.5
2019-04-01,Northern Beaches,Light rail,71960,-33.714,151.297,stable,65784.5,109.4
2019-05-01,Northern Beaches,Light rail,72540,-33.714,151.297,stable,65784.5,110.3
2019-06-01,Northern Beaches,Light rail,65264,-33.714,151.297,stable,65784.5,99.2
2019-07-01,Northern Beaches,Light rail,64377,-33.714,151.297,stable,65784.5,97.9
2019-08-01,Northern Beaches,Light rail,65241,-33.714,151.297,stable,65784.5,99.2
2019-09-01,Northern Beaches,Light rail,59036,-33.714,151.297,stable,65784.5,89.7
2019-10-01,Northern Beaches,Light rail,58039,-33.714,151.297,stable,65784.5,88.2
2019-11-01,Northern Beaches,Light rail,61717,-33.714,151.297,stable,65784.5,93.8
2019-12-01,Northern Beaches,Light rail,66944,-33.714,151.297,stable,65784.5,101.8
2020-01-01,Northern Beaches,Light rail,66244,-33.714,151.297,stable,65784.5,100.7
2020-02-01,Northern Beaches,Light rail,72045,-33.714,151.297,stable,65784.5,109.5
2020-03-01,Northern Beaches,Light rail,25679,-33.714,151.297,stable,65784.5,39.0
2020-04-01,Northern Beaches,Light rail,24220,-33.714,151.297,stable,65784.5,36.8
2020-05-01,Northern Beaches,Light rail,25662,-33.714,151.297,stable,65784.5,39.0
2020-06-01,Northern Beaches,Light rail,23971,-33.714,151.297,stable,65784.5,36.4
2020-07-01,Northern Beaches,Light rail,23949,-33.714,151.297,stable,65784.5,36.4
2020-08-01,Northern Beaches,Light rail,22832,-33.714,151.297,stable,65784.5,34.7
2020-09-01,Northern Beaches,Light rail,21083,-33.714,151.297,stable,65784.5,32.0
2020-10-01,Northern Beaches,Light rail,20270,-33.714,151.297,stable,65784.5,30.8
2020-11-01,Northern Beaches,Light rail,22693,-33.714,151.297,stable,65784.5,34.5
2020-12-01,Northern Beaches,Light rail,21220,-33.714,151.297,stable,65784.5,32.3
2021-01-01,Northern Beaches,Light rail,38332,-33.714,151.297,stable,65784.5,58.3
2021-02-01,Northern Beaches,Light rail,39383,-33.714,151.297,stable,65784.5,59.9
2021-03-01,Northern Beaches,Light rail,39859,-33.714,151.297,stable,65784.5,60.6
2021-04-01,Northern Beaches,Light rail,41461,-33.714,151.297,stable,65784.5,63.0
2021-05-01,Northern Beaches,Light rail,40991,-33.714,151.297,stable,65784.5,62.3
2021-06-01,Northern Beaches,Light rail,39131,-33.714,151.297,stable,65784.5,59.5
2021-07-01,Northern Beaches,Light rail,35715,-33.714,151.297,stable,65784.5,54.3
2021-08-01,Northern Beaches,Light rail,36063,-33.714,151.297,stable,65784.5,54.8
2021-09-01,Northern Beaches,Light rail,31814,-33.714,151.297,stable,65784.5,48.4
2021-10-01,Northern Beaches,Light rail,33542,-33.714,151.297,stable,65784.5,51.0
2021-11-01,Northern Beaches,Light rail,33601,-33.714,151.297,stable,65784.5,51.1
2021-12-01,Northern Beaches,Light rail,35570,-33.714,151.297,stable,65784.5,54.1
2022-01-01,Northern Beaches,Light rail,48502,-33.714,151.297,stable,65784.5,73.7
2022-02-01,Northern Beaches,Light rail,49922,-33.714,151.297,stable,65784.5,75.9
2022-03-01,Northern Beaches,Light rail,52778,-33.714,151.297,stable,65784.5,80.2
2022-04-01,Northern Beaches,Light rail,54033,-33.714,151.297,stable,65784.5,82.1
2022-05-01,Northern Beaches,Light rail,48424,-33.714,151.297,stable,65784.5,73.6
2022-06-01,Northern Beaches,Light rail,47842,-33.714,151.297,stable,65784.5,72.7
2022-07-01,Northern Beaches,Light rail,44811,-33.714,151.297,stable,65784.5,68.1
2022-08-01,Northern Beaches,Light rail,47722,-33.714,151.297,stable,65784.5,72.5
2022-09-01,Northern Beaches,Light rail,44553,-33.714,151.297,stable,65784.5,67.7
2022-10-01,Northern Beaches,Light rail,45896,-33.714,151.297,stable,65784.5,69.8
2022-11-01,Northern Beaches,Light rail,42748,-33.714,151.297,stable,65784.5,65.0
2022-12-01,Northern Beaches,Light rail,43228,-33.714,151.297,stable,65784.5,65.7
2023-01-01,Northern Beaches,Light rail,57594,-33.714,151.297,stable,65784.5,87.5
2023-02-01,Northern Beaches,Light rail,60490,-33.714,151.297,stable,65784.5,92.0
2023-03-01,Northern Beaches,Light rail,57873,-33.714,151.297,stable,65784.5,88.0
2023-04-01,Northern Beaches,Light rail,59216,-33.714,151.297,stable,65784.5,90.0
2023-05-01,Northern Beaches,Light rail,56718,-33.714,151.297,stable,65784.5,86.2
2023-06-01,Northern Beaches,Light rail,60745,-33.714,151.297,stable,65784.5,92.3
2023-07-01,Northern Beaches,Light rail,54138,-33.714,151.297,stable,65784.5,82.3
2023-08-01,Northern Beaches,Light rail,53175,-33.714,151.297,stable,65784.5,80.8
2023-09-01,Northern Beaches,Light rail,49104,-33.714,151.297,stable,65784.5,74.6
2023-10-01,Northern Beaches,Light rail,53375,-33.714,151.297,stable,65784.5,81.1
2023-11-01,Northern Beaches,Light rail,49343,-33.714,151.297,stable,65784.5,75.0
2023-12-01,Northern Beaches,Light rail,52926,-33.714,151.297,stable,65784.5,80.5
2024-01-01,Northern Beaches,Light rail,60615,-33.714,151.297,stable,65784.5,92.1
2024-02-01,Northern Beaches,Light rail,63578,-33.714,151.297,stable,65784.5,96.6
2024-03-01,Northern Beaches,Light rail,66914,-33.714,151.297,stable,65784.5,101.7
2024-04-01,Northern Beaches,Light rail,63529,-33.714,151.297,stable,65784.5,96.6
2024-05-01,Northern Beaches,Light rail,65361,-33.714,151.297,stable,65784.5,99.4
2024-06-01,Northern Beaches,Light rail,59214,-33.714,151.297,stable,65784.5,90.0
2024-07-01,Northern Beaches,Light rail,63496,-33.714,151.297,synthetic allocation change from July 2024,65784.5,96.5
2024-08-01,Northern Beaches,Light rail,58622,-33.714,151.297,synthetic allocation change from July 2024,65784.5,89.1
2024-09-01,Northern Beaches,Light rail,59631,-33.714,151.297,synthetic allocation change from July 2024,65784.5,90.6
2024-10-01,Northern Beaches,Light rail,58369,-33.714,151.297,synthetic allocation change from July 2024,65784.5,88.7
2024-11-01,Northern Beaches,Light rail,62942,-33.714,151.297,synthetic allocation change from July 2024,65784.5,95.7
2024-12-01,Northern Beaches,Light rail,58132,-33.714,151.297,synthetic allocation change from July 2024,65784.5,88.4
2025-01-01,Northern Beaches,Light rail,67365,-33.714,151.297,synthetic allocation change from July 2024,65784.5,102.4
2025-02-01,Northern Beaches,Light rail,70682,-33.714,151.297,synthetic allocation change from July 2024,65784.5,107.4
2025-03-01,Northern Beaches,Light rail,77125,-33.714,151.297,synthetic allocation change from July 2024,65784.5,117.2
2025-04-01,Northern Beaches,Light rail,77055,-33.714,151.297,synthetic allocation change from July 2024,65784.5,117.1
2025-05-01,Northern Beaches,Light rail,69651,-33.714,151.297,synthetic allocation change from July 2024,65784.5,105.9
2025-06-01,Northern Beaches,Light rail,72751,-33.714,151.297,synthetic allocation change from July 2024,65784.5,110.6
2025-07-01,Northern Beaches,Light rail,68793,-33.714,151.297,synthetic allocation change from July 2024,65784.5,104.6
2025-08-01,Northern Beaches,Light rail,69458,-33.714,151.297,synthetic allocation change from July 2024,65784.5,105.6
2025-09-01,Northern Beaches,Light rail,62607,-33.714,151.297,synthetic allocation change from July 2024,65784.5,95.2
2025-10-01,Northern Beaches,Light rail,62184,-33.714,151.297,synthetic allocation change from July 2024,65784.5,94.5
2025-11-01,Northern Beaches,Light rail,61317,-33.714,151.297,synthetic allocation change from July 2024,65784.5,93.2
2025-12-01,Northern Beaches,Light rail,62713,-33.714,151.297,synthetic allocation change from July 2024,65784.5,95.3
2019-01-01,Central Coast,Train,468793,-33.425,151.342,stable,449275.0833333333,104.3
2019-02-01,Central Coast,Train,465456,-33.425,151.342,stable,449275.0833333333,103.6
2019-03-01,Central Coast,Train,490575,-33.425,151.342,stable,449275.0833333333,109.2
2019-04-01,Central Coast,Train,494264,-33.425,151.342,stable,449275.0833333333,110.0
2019-05-01,Central Coast,Train,486786,-33.425,151.342,stable,449275.0833333333,108.3
2019-06-01,Central Coast,Train,441119,-33.425,151.342,stable,449275.0833333333,98.2
2019-07-01,Central Coast,Train,465486,-33.425,151.342,stable,449275.0833333333,103.6
2019-08-01,Central Coast,Train,418706,-33.425,151.342,stable,449275.0833333333,93.2
2019-09-01,Central Coast,Train,400022,-33.425,151.342,stable,449275.0833333333,89.0
2019-10-01,Central Coast,Train,417208,-33.425,151.342,stable,449275.0833333333,92.9
2019-11-01,Central Coast,Train,397141,-33.425,151.342,stable,449275.0833333333,88.4
2019-12-01,Central Coast,Train,445745,-33.425,151.342,stable,449275.0833333333,99.2
2020-01-01,Central Coast,Train,434186,-33.425,151.342,stable,449275.0833333333,96.6
2020-02-01,Central Coast,Train,452047,-33.425,151.342,stable,449275.0833333333,100.6
2020-03-01,Central Coast,Train,175883,-33.425,151.342,stable,449275.0833333333,39.1
2020-04-01,Central Coast,Train,166600,-33.425,151.342,stable,449275.0833333333,37.1
2020-05-01,Central Coast,Train,161289,-33.425,151.342,stable,449275.0833333333,35.9
2020-06-01,Central Coast,Train,171672,-33.425,151.342,stable,449275.0833333333,38.2
2020-07-01,Central Coast,Train,148103,-33.425,151.342,stable,449275.0833333333,33.0
2020-08-01,Central Coast,Train,157702,-33.425,151.342,stable,449275.0833333333,35.1
2020-09-01,Central Coast,Train,140337,-33.425,151.342,stable,449275.0833333333,31.2
2020-10-01,Central Coast,Train,138466,-33.425,151.342,stable,449275.0833333333,30.8
2020-11-01,Central Coast,Train,142201,-33.425,151.342,stable,449275.0833333333,31.7
2020-12-01,Central Coast,Train,145294,-33.425,151.342,stable,449275.0833333333,32.3
2021-01-01,Central Coast,Train,252283,-33.425,151.342,stable,449275.0833333333,56.2
2021-02-01,Central Coast,Train,242752,-33.425,151.342,stable,449275.0833333333,54.0
2021-03-01,Central Coast,Train,249240,-33.425,151.342,stable,449275.0833333333,55.5
2021-04-01,Central Coast,Train,276601,-33.425,151.342,stable,449275.0833333333,61.6
2021-05-01,Central Coast,Train,256324,-33.425,151.342,stable,449275.0833333333,57.1
2021-06-01,Central Coast,Train,251956,-33.425,151.342,stable,449275.0833333333,56.1
2021-07-01,Central Coast,Train,237825,-33.425,151.342,stable,449275.0833333333,52.9
2021-08-01,Central Coast,Train,224838,-33.425,151.342,stable,449275.0833333333,50.0
2021-09-01,Central Coast,Train,237034,-33.425,151.342,stable,449275.0833333333,52.8
2021-10-01,Central Coast,Train,228412,-33.425,151.342,stable,449275.0833333333,50.8
2021-11-01,Central Coast,Train,237143,-33.425,151.342,stable,449275.0833333333,52.8
2021-12-01,Central Coast,Train,236922,-33.425,151.342,stable,449275.0833333333,52.7
2022-01-01,Central Coast,Train,334809,-33.425,151.342,stable,449275.0833333333,74.5
2022-02-01,Central Coast,Train,337495,-33.425,151.342,stable,449275.0833333333,75.1
2022-03-01,Central Coast,Train,330194,-33.425,151.342,stable,449275.0833333333,73.5
2022-04-01,Central Coast,Train,350081,-33.425,151.342,stable,449275.0833333333,77.9
2022-05-01,Central Coast,Train,364964,-33.425,151.342,stable,449275.0833333333,81.2
2022-06-01,Central Coast,Train,318495,-33.425,151.342,stable,449275.0833333333,70.9
2022-07-01,Central Coast,Train,335011,-33.425,151.342,stable,449275.0833333333,74.6
2022-08-01,Central Coast,Train,324737,-33.425,151.342,stable,449275.0833333333,72.3
2022-09-01,Central Coast,Train,302328,-33.425,151.342,stable,449275.0833333333,67.3
2022-10-01,Central Coast,Train,296579,-33.425,151.342,stable,449275.0833333333,66.0
2022-11-01,Central Coast,Train,318344,-33.425,151.342,stable,449275.0833333333,70.9
2022-12-01,Central Coast,Train,294647,-33.425,151.342,stable,449275.0833333333,65.6
2023-01-01,Central Coast,Train,377046,-33.425,151.342,stable,449275.0833333333,83.9
2023-02-01,Central Coast,Train,388478,-33.425,151.342,stable,449275.0833333333,86.5
2023-03-01,Central Coast,Train,413214,-33.425,151.342,stable,449275.0833333333,92.0
2023-04-01,Central Coast,Train,407763,-33.425,151.342,stable,449275.0833333333,90.8
2023-05-01,Central Coast,Train,424060,-33.425,151.342,stable,449275.0833333333,94.4
2023-06-01,Central Coast,Train,372999,-33.425,151.342,stable,449275.0833333333,83.0
2023-07-01,Central Coast,Train,358984,-33.425,151.342,stable,449275.0833333333,79.9
2023-08-01,Central Coast,Train,367595,-33.425,151.342,stable,449275.0833333333,81.8
2023-09-01,Central Coast,Train,333475,-33.425,151.342,stable,449275.0833333333,74.2
2023-10-01,Central Coast,Train,338371,-33.425,151.342,stable,449275.0833333333,75.3
2023-11-01,Central Coast,Train,357429,-33.425,151.342,stable,449275.0833333333,79.6
2023-12-01,Central Coast,Train,364985,-33.425,151.342,stable,449275.0833333333,81.2
2024-01-01,Central Coast,Train,396504,-33.425,151.342,stable,449275.0833333333,88.3
2024-02-01,Central Coast,Train,446200,-33.425,151.342,stable,449275.0833333333,99.3
2024-03-01,Central Coast,Train,434647,-33.425,151.342,stable,449275.0833333333,96.7
2024-04-01,Central Coast,Train,434970,-33.425,151.342,stable,449275.0833333333,96.8
2024-05-01,Central Coast,Train,438537,-33.425,151.342,stable,449275.0833333333,97.6
2024-06-01,Central Coast,Train,400940,-33.425,151.342,stable,449275.0833333333,89.2
2024-07-01,Central Coast,Train,414806,-33.425,151.342,stable,449275.0833333333,92.3
2024-08-01,Central Coast,Train,405259,-33.425,151.342,stable,449275.0833333333,90.2
2024-09-01,Central Coast,Train,383767,-33.425,151.342,stable,449275.0833333333,85.4
2024-10-01,Central Coast,Train,384625,-33.425,151.342,stable,449275.0833333333,85.6
2024-11-01,Central Coast,Train,386930,-33.425,151.342,stable,449275.0833333333,86.1
2024-12-01,Central Coast,Train,375504,-33.425,151.342,stable,449275.0833333333,83.6
2025-01-01,Central Coast,Train,429488,-33.425,151.342,stable,449275.0833333333,95.6
2025-02-01,Central Coast,Train,434642,-33.425,151.342,stable,449275.0833333333,96.7
2025-03-01,Central Coast,Train,453001,-33.425,151.342,stable,449275.0833333333,100.8
2025-04-01,Central Coast,Train,463956,-33.425,151.342,stable,449275.0833333333,103.3
2025-05-01,Central Coast,Train,457273,-33.425,151.342,stable,449275.0833333333,101.8
2025-06-01,Central Coast,Train,427449,-33.425,151.342,stable,449275.0833333333,95.1
2025-07-01,Central Coast,Train,428203,-33.425,151.342,stable,449275.0833333333,95.3
2025-08-01,Central Coast,Train,422936,-33.425,151.342,stable,449275.0833333333,94.1
2025-09-01,Central Coast,Train,396005,-33.425,151.342,stable,449275.0833333333,88.1
2025-10-01,Central Coast,Train,380873,-33.425,151.342,stable,449275.0833333333,84.8
2025-11-01,Central Coast,Train,422478,-33.425,151.342,stable,449275.0833333333,94.0
2025-12-01,Central Coast,Train,393177,-33.425,151.342,stable,449275.0833333333,87.5
2019-01-01,Central Coast,Bus,327540,-33.425,151.342,stable,314335.4166666667,104.2
2019-02-01,Central Coast,Bus,311609,-33.425,151.342,stable,314335.4166666667,99.1
2019-03-01,Central Coast,Bus,320517,-33.425,151.342,stable,314335.4166666667,102.0
2019-04-01,Central Coast,Bus,349948,-33.425,151.342,stable,314335.4166666667,111.3
2019-05-01,Central Coast,Bus,349425,-33.425,151.342,stable,314335.4166666667,111.2
2019-06-01,Central Coast,Bus,329816,-33.425,151.342,stable,314335.4166666667,104.9
2019-07-01,Central Coast,Bus,318268,-33.425,151.342,stable,314335.4166666667,101.3
2019-08-01,Central Coast,Bus,304634,-33.425,151.342,stable,314335.4166666667,96.9
2019-09-01,Central Coast,Bus,287182,-33.425,151.342,stable,314335.4166666667,91.4
2019-10-01,Central Coast,Bus,276662,-33.425,151.342,stable,314335.4166666667,88.0
2019-11-01,Central Coast,Bus,288025,-33.425,151.342,stable,314335.4166666667,91.6
2019-12-01,Central Coast,Bus,308399,-33.425,151.342,stable,314335.4166666667,98.1
2020-01-01,Central Coast,Bus,324460,-33.425,151.342,stable,314335.4166666667,103.2
2020-02-01,Central Coast,Bus,342070,-33.425,151.342,stable,314335.4166666667,108.8
2020-03-01,Central Coast,Bus,121015,-33.425,151.342,stable,314335.4166666667,38.5
2020-04-01,Central Coast,Bus,125762,-33.425,151.342,stable,314335.4166666667,40.0
2020-05-01,Central Coast,Bus,119308,-33.425,151.342,stable,314335.4166666667,38.0
2020-06-01,Central Coast,Bus,112618,-33.425,151.342,stable,314335.4166666667,35.8
2020-07-01,Central Coast,Bus,111280,-33.425,151.342,stable,314335.4166666667,35.4
2020-08-01,Central Coast,Bus,102191,-33.425,151.342,stable,314335.4166666667,32.5
2020-09-01,Central Coast,Bus,104541,-33.425,151.342,stable,314335.4166666667,33.3
2020-10-01,Central Coast,Bus,98073,-33.425,151.342,stable,314335.4166666667,31.2
2020-11-01,Central Coast,Bus,97787,-33.425,151.342,stable,314335.4166666667,31.1
2020-12-01,Central Coast,Bus,110226,-33.425,151.342,stable,314335.4166666667,35.1
2021-01-01,Central Coast,Bus,170496,-33.425,151.342,stable,314335.4166666667,54.2
2021-02-01,Central Coast,Bus,185857,-33.425,151.342,stable,314335.4166666667,59.1
2021-03-01,Central Coast,Bus,186900,-33.425,151.342,stable,314335.4166666667,59.5
2021-04-01,Central Coast,Bus,194008,-33.425,151.342,stable,314335.4166666667,61.7
2021-05-01,Central Coast,Bus,192926,-33.425,151.342,stable,314335.4166666667,61.4
2021-06-01,Central Coast,Bus,190440,-33.425,151.342,stable,314335.4166666667,60.6
2021-07-01,Central Coast,Bus,179870,-33.425,151.342,stable,314335.4166666667,57.2
2021-08-01,Central Coast,Bus,168586,-33.425,151.342,stable,314335.4166666667,53.6
2021-09-01,Central Coast,Bus,164008,-33.425,151.342,stable,314335.4166666667,52.2
2021-10-01,Central Coast,Bus,150328,-33.425,151.342,stable,314335.4166666667,47.8
2021-11-01,Central Coast,Bus,169549,-33.425,151.342,stable,314335.4166666667,53.9
2021-12-01,Central Coast,Bus,172895,-33.425,151.342,stable,314335.4166666667,55.0
2022-01-01,Central Coast,Bus,220470,-33.425,151.342,stable,314335.4166666667,70.1
2022-02-01,Central Coast,Bus,226826,-33.425,151.342,stable,314335.4166666667,72.2
2022-03-01,Central Coast,Bus,248412,-33.425,151.342,stable,314335.4166666667,79.0
2022-04-01,Central Coast,Bus,239329,-33.425,151.342,stable,314335.4166666667,76.1
2022-05-01,Central Coast,Bus,237851,-33.425,151.342,stable,314335.4166666667,75.7
2022-06-01,Central Coast,Bus,221892,-33.425,151.342,stable,314335.4166666667,70.6
2022-07-01,Central Coast,Bus,236866,-33.425,151.342,stable,314335.4166666667,75.4
2022-08-01,Central Coast,Bus,219460,-33.425,151.342,stable,314335.4166666667,69.8
2022-09-01,Central Coast,Bus,208573,-33.425,151.342,stable,314335.4166666667,66.4
2022-10-01,Central Coast,Bus,199688,-33.425,151.342,stable,314335.4166666667,63.5
2022-11-01,Central Coast,Bus,214460,-33.425,151.342,stable,314335.4166666667,68.2
2022-12-01,Central Coast,Bus,205465,-33.425,151.342,stable,314335.4166666667,65.4
2023-01-01,Central Coast,Bus,272414,-33.425,151.342,stable,314335.4166666667,86.7
2023-02-01,Central Coast,Bus,265777,-33.425,151.342,stable,314335.4166666667,84.6
2023-03-01,Central Coast,Bus,280210,-33.425,151.342,stable,314335.4166666667,89.1
2023-04-01,Central Coast,Bus,280311,-33.425,151.342,stable,314335.4166666667,89.2
2023-05-01,Central Coast,Bus,278520,-33.425,151.342,stable,314335.4166666667,88.6
2023-06-01,Central Coast,Bus,282501,-33.425,151.342,stable,314335.4166666667,89.9
2023-07-01,Central Coast,Bus,273390,-33.425,151.342,stable,314335.4166666667,87.0
2023-08-01,Central Coast,Bus,256076,-33.425,151.342,stable,314335.4166666667,81.5
2023-09-01,Central Coast,Bus,234002,-33.425,151.342,stable,314335.4166666667,74.4
2023-10-01,Central Coast,Bus,230362,-33.425,151.342,stable,314335.4166666667,73.3
2023-11-01,Central Coast,Bus,236143,-33.425,151.342,stable,314335.4166666667,75.1
2023-12-01,Central Coast,Bus,257607,-33.425,151.342,stable,314335.4166666667,82.0
2024-01-01,Central Coast,Bus,289418,-33.425,151.342,stable,314335.4166666667,92.1
2024-02-01,Central Coast,Bus,286776,-33.425,151.342,stable,314335.4166666667,91.2
2024-03-01,Central Coast,Bus,309032,-33.425,151.342,stable,314335.4166666667,98.3
2024-04-01,Central Coast,Bus,305653,-33.425,151.342,stable,314335.4166666667,97.2
2024-05-01,Central Coast,Bus,301033,-33.425,151.342,stable,314335.4166666667,95.8
2024-06-01,Central Coast,Bus,286814,-33.425,151.342,stable,314335.4166666667,91.2
2024-07-01,Central Coast,Bus,315547,-33.425,151.342,synthetic allocation change from July 2024,314335.4166666667,100.4
2024-08-01,Central Coast,Bus,280311,-33.425,151.342,synthetic allocation change from July 2024,314335.4166666667,89.2
2024-09-01,Central Coast,Bus,282570,-33.425,151.342,synthetic allocation change from July 2024,314335.4166666667,89.9
2024-10-01,Central Coast,Bus,274358,-33.425,151.342,synthetic allocation change from July 2024,314335.4166666667,87.3
2024-11-01,Central Coast,Bus,291070,-33.425,151.342,synthetic allocation change from July 2024,314335.4166666667,92.6
2024-12-01,Central Coast,Bus,293461,-33.425,151.342,synthetic allocation change from July 2024,314335.4166666667,93.4
2025-01-01,Central Coast,Bus,333142,-33.425,151.342,synthetic allocation change from July 2024,314335.4166666667,106.0
2025-02-01,Central Coast,Bus,321127,-33.425,151.342,synthetic allocation change from July 2024,314335.4166666667,102.2
2025-03-01,Central Coast,Bus,344829,-33.425,151.342,synthetic allocation change from July 2024,314335.4166666667,109.7
2025-04-01,Central Coast,Bus,356923,-33.425,151.342,synthetic allocation change from July 2024,314335.4166666667,113.5
2025-05-01,Central Coast,Bus,328587,-33.425,151.342,synthetic allocation change from July 2024,314335.4166666667,104.5
2025-06-01,Central Coast,Bus,331561,-33.425,151.342,synthetic allocation change from July 2024,314335.4166666667,105.5
2025-07-01,Central Coast,Bus,315274,-33.425,151.342,synthetic allocation change from July 2024,314335.4166666667,100.3
2025-08-01,Central Coast,Bus,299879,-33.425,151.342,synthetic allocation change from July 2024,314335.4166666667,95.4
2025-09-01,Central Coast,Bus,295047,-33.425,151.342,synthetic allocation change from July 2024,314335.4166666667,93.9
2025-10-01,Central Coast,Bus,294267,-33.425,151.342,synthetic allocation change from July 2024,314335.4166666667,93.6
2025-11-01,Central Coast,Bus,286009,-33.425,151.342,synthetic allocation change from July 2024,314335.4166666667,91.0
2025-12-01,Central Coast,Bus,322821,-33.425,151.342,synthetic allocation change from July 2024,314335.4166666667,102.7
2019-01-01,Central Coast,Ferry,38923,-33.425,151.342,stable,40594.416666666664,95.9
2019-02-01,Central Coast,Ferry,41514,-33.425,151.342,stable,40594.416666666664,102.3
2019-03-01,Central Coast,Ferry,44364,-33.425,151.342,stable,40594.416666666664,109.3
2019-04-01,Central Coast,Ferry,43741,-33.425,151.342,stable,40594.416666666664,107.8
2019-05-01,Central Coast,Ferry,45038,-33.425,151.342,stable,40594.416666666664,110.9
2019-06-01,Central Coast,Ferry,43667,-33.425,151.342,stable,40594.416666666664,107.6
2019-07-01,Central Coast,Ferry,38420,-33.425,151.342,stable,40594.416666666664,94.6
2019-08-01,Central Coast,Ferry,40567,-33.425,151.342,stable,40594.416666666664,99.9
2019-09-01,Central Coast,Ferry,35623,-33.425,151.342,stable,40594.416666666664,87.8
2019-10-01,Central Coast,Ferry,35108,-33.425,151.342,stable,40594.416666666664,86.5
2019-11-01,Central Coast,Ferry,39599,-33.425,151.342,stable,40594.416666666664,97.5
2019-12-01,Central Coast,Ferry,40569,-33.425,151.342,stable,40594.416666666664,99.9
2020-01-01,Central Coast,Ferry,40868,-33.425,151.342,stable,40594.416666666664,100.7
2020-02-01,Central Coast,Ferry,42490,-33.425,151.342,stable,40594.416666666664,104.7
2020-03-01,Central Coast,Ferry,15538,-33.425,151.342,stable,40594.416666666664,38.3
2020-04-01,Central Coast,Ferry,15157,-33.425,151.342,stable,40594.416666666664,37.3
2020-05-01,Central Coast,Ferry,14457,-33.425,151.342,stable,40594.416666666664,35.6
2020-06-01,Central Coast,Ferry,13894,-33.425,151.342,stable,40594.416666666664,34.2
2020-07-01,Central Coast,Ferry,13876,-33.425,151.342,stable,40594.416666666664,34.2
2020-08-01,Central Coast,Ferry,14100,-33.425,151.342,stable,40594.416666666664,34.7
2020-09-01,Central Coast,Ferry,13379,-33.425,151.342,stable,40594.416666666664,33.0
2020-10-01,Central Coast,Ferry,13560,-33.425,151.342,stable,40594.416666666664,33.4
2020-11-01,Central Coast,Ferry,13857,-33.425,151.342,stable,40594.416666666664,34.1
2020-12-01,Central Coast,Ferry,12935,-33.425,151.342,stable,40594.416666666664,31.9
2021-01-01,Central Coast,Ferry,23195,-33.425,151.342,stable,40594.416666666664,57.1
2021-02-01,Central Coast,Ferry,22452,-33.425,151.342,stable,40594.416666666664,55.3
2021-03-01,Central Coast,Ferry,24072,-33.425,151.342,stable,40594.416666666664,59.3
2021-04-01,Central Coast,Ferry,24126,-33.425,151.342,stable,40594.416666666664,59.4
2021-05-01,Central Coast,Ferry,23520,-33.425,151.342,stable,40594.416666666664,57.9
2021-06-01,Central Coast,Ferry,22638,-33.425,151.342,stable,40594.416666666664,55.8
